longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,county
-117.04,34.03,29.0,3375.0,795.0,1760.0,699.0,2.7028,92000.0,INLAND,San Bernardino
-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863,98300.0,INLAND,San Bernardino
-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,40400.0,INLAND,San Bernardino
-117.37,34.59,39.0,8193.0,1747.0,6852.0,1597.0,2.3832,35000.0,INLAND,San Bernardino
-117.62,34.44,6.0,8884.0,1687.0,3767.0,1334.0,3.599,140200.0,INLAND,San Bernardino
-117.56,34.42,6.0,4264.0,749.0,2005.0,666.0,3.4695,138800.0,INLAND,San Bernardino
-117.51,34.41,5.0,2884.0,567.0,1396.0,465.0,3.7361,119600.0,INLAND,San Bernardino
-117.44,34.45,6.0,6068.0,1137.0,3094.0,947.0,3.5167,130900.0,INLAND,San Bernardino
-117.54,34.47,4.0,6712.0,1200.0,3126.0,1026.0,3.2277,126500.0,INLAND,San Bernardino
-117.5,34.66,20.0,1319.0,309.0,486.0,196.0,2.0184,84900.0,INLAND,San Bernardino
-117.42,34.59,8.0,5445.0,1360.0,3220.0,1214.0,1.7567,69500.0,INLAND,San Bernardino
-117.41,34.58,12.0,1911.5,440.0,1197.0,395.0,1.64425,65650.0,INLAND,San Bernardino
-117.4,34.58,18.0,755.0,169.0,483.0,165.0,1.4196,64700.0,INLAND,San Bernardino
-117.54,34.55,5.0,2949.0,671.0,1620.0,530.0,2.9479,83300.0,INLAND,San Bernardino
-117.36,34.54,7.0,3940.0,764.0,2140.0,711.0,3.0357,91300.0,INLAND,San Bernardino
-117.63,34.37,20.0,7052.0,1306.0,2197.0,810.0,3.7252,167100.0,INLAND,San Bernardino
-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,176900.0,INLAND,San Bernardino
-117.53,34.28,35.0,1529.0,338.0,688.0,256.0,4.1083,108000.0,INLAND,San Bernardino
-117.55,34.25,39.0,1578.0,317.0,872.0,322.0,4.555,153100.0,INLAND,San Bernardino
-117.03,34.91,27.0,2718.0,583.0,1472.0,509.0,2.825,76600.0,INLAND,San Bernardino
-117.01,34.9,35.0,2187.5,537.0,1365.0,503.5,2.20665,63750.0,INLAND,San Bernardino
-117.02,34.9,37.0,1199.0,351.0,782.0,296.0,1.6515,61600.0,INLAND,San Bernardino
-117.06,34.9,36.0,2828.0,916.0,1762.0,736.0,1.4318,59600.0,INLAND,San Bernardino
-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99,69400.0,INLAND,San Bernardino
-117.01,34.89,26.0,2599.0,498.0,1332.0,443.0,2.7198,70400.0,INLAND,San Bernardino
-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2.8281,69300.0,INLAND,San Bernardino
-117.04,34.89,37.0,1884.0,366.0,1052.0,353.0,3.175,66800.0,INLAND,San Bernardino
-117.05,34.89,36.0,1199.0,260.0,665.0,229.0,3.7065,62000.0,INLAND,San Bernardino
-117.22,34.44,5.0,4787.0,910.0,1944.0,806.0,2.6576,98500.0,INLAND,San Bernardino
-117.2,34.46,7.0,8414.0,1584.0,5146.0,1517.0,3.2794,92500.0,INLAND,San Bernardino
-117.12,34.46,17.0,1613.0,326.0,765.0,300.0,2.6827,110400.0,INLAND,San Bernardino
-117.11,34.43,14.0,3026.0,556.0,1349.0,485.0,2.8021,111200.0,INLAND,San Bernardino
-117.13,34.39,29.0,2251.0,464.0,855.0,315.0,3.4183,104100.0,INLAND,San Bernardino
-117.25,34.49,4.0,2372.0,361.0,1017.0,322.0,5.1112,170900.0,INLAND,San Bernardino
-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5.4201,170600.0,INLAND,San Bernardino
-117.21,34.49,14.0,2125.0,348.0,1067.0,360.0,3.6333,116200.0,INLAND,San Bernardino
-117.2,34.5,10.0,4201.0,850.0,2378.0,808.0,2.1781,92200.0,INLAND,San Bernardino
-117.17,34.49,13.0,4460.0,925.0,2225.0,840.0,2.0136,94100.0,INLAND,San Bernardino
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,64800.0,INLAND,San Bernardino
-117.18,34.48,8.0,3561.0,691.0,2156.0,659.0,2.7778,86900.0,INLAND,San Bernardino
-117.2,34.48,7.0,4998.0,953.0,2764.0,891.0,3.205,101900.0,INLAND,San Bernardino
-117.22,34.48,7.0,2449.0,447.0,1217.0,408.0,3.6646,109900.0,INLAND,San Bernardino
-117.26,34.53,10.0,3103.0,520.0,1283.0,464.0,3.071,151600.0,INLAND,San Bernardino
-117.25,34.51,7.0,3200.0,477.0,1522.0,470.0,4.6914,142200.0,INLAND,San Bernardino
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,167800.0,INLAND,San Bernardino
-117.21,34.51,17.0,4379.0,629.0,1720.0,595.0,5.086,148400.0,INLAND,San Bernardino
-117.25,34.53,13.0,5841.0,955.0,2455.0,915.0,4.1333,158200.0,INLAND,San Bernardino
-117.22,34.54,8.0,12526.0,2495.0,6133.0,2324.0,2.9072,119200.0,INLAND,San Bernardino
-117.2,34.52,12.0,4476.0,761.0,2255.0,735.0,3.925,118500.0,INLAND,San Bernardino
-117.17,34.51,15.0,5151.0,942.0,2896.0,897.0,3.4875,90800.0,INLAND,San Bernardino
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,98500.0,INLAND,San Bernardino
-117.3,34.53,38.0,1643.0,489.0,1196.0,406.0,1.2275,64100.0,INLAND,San Bernardino
-117.3,34.54,28.0,1860.0,424.0,1249.5,407.5,2.1597999999999997,70950.0,INLAND,San Bernardino
-117.31,34.53,26.0,2299.0,496.0,1259.0,441.0,2.6125,79900.0,INLAND,San Bernardino
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,91700.0,INLAND,San Bernardino
-117.32,34.54,9.0,5904.0,1165.0,3489.0,1063.0,3.125,92800.0,INLAND,San Bernardino
-117.33,34.53,10.0,3781.0,712.0,2044.0,685.0,3.0943,97100.0,INLAND,San Bernardino
-117.34,34.51,6.0,5667.0,1385.0,2447.0,1199.0,2.3617,103100.0,INLAND,San Bernardino
-117.35,34.5,10.0,2163.0,392.0,1174.0,362.0,3.375,98000.0,INLAND,San Bernardino
-117.34,34.49,9.0,3293.0,585.0,1678.0,530.0,3.2941,98300.0,INLAND,San Bernardino
-117.36,34.48,3.0,16533.0,2549.0,7588.0,2285.0,3.9792,122100.0,INLAND,San Bernardino
-117.3,34.52,34.0,4493.0,838.0,2335.0,779.0,3.1635,74300.0,INLAND,San Bernardino
-117.32,34.51,16.0,3072.0,612.0,1283.0,604.0,2.8929,115600.0,INLAND,San Bernardino
-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,82300.0,INLAND,San Bernardino
-117.28,34.51,10.0,4676.0,884.0,2845.0,812.0,3.0181,100400.0,INLAND,San Bernardino
-117.31,34.5,14.0,2443.0,447.0,883.0,465.0,2.1111,116700.0,INLAND,San Bernardino
-117.32,34.49,7.0,4584.0,1051.0,2049.0,918.0,1.6232,93400.0,INLAND,San Bernardino
-117.29,34.49,3.0,7689.0,1545.0,3804.0,1399.0,3.3871,111800.0,INLAND,San Bernardino
-117.32,34.48,8.0,4627.0,887.0,2739.0,846.0,3.0204,93100.0,INLAND,San Bernardino
-117.27,34.5,7.5,2806.0,442.5,1005.5,355.5,5.70145,248350.0,INLAND,San Bernardino
-117.27,34.49,7.0,2344.0,351.0,846.0,314.0,4.7361,174500.0,INLAND,San Bernardino
-117.27,34.48,8.0,1794.0,276.0,690.0,271.0,3.662,165300.0,INLAND,San Bernardino
-117.26,34.48,6.0,4632.0,753.0,1851.0,694.0,4.1933,163100.0,INLAND,San Bernardino
-117.25,34.41,13.0,3682.0,668.0,1606.0,668.0,2.1875,119700.0,INLAND,San Bernardino
-117.28,34.41,14.0,2105.0,396.0,960.0,396.0,2.9934,118200.0,INLAND,San Bernardino
-117.29,34.41,11.0,5934.0,1380.0,2756.0,1239.0,1.5758,108300.0,INLAND,San Bernardino
-117.3,34.39,11.0,3572.0,592.0,1876.0,507.0,3.6615,105100.0,INLAND,San Bernardino
-117.27,34.4,8.0,6042.0,979.0,3031.0,991.0,3.3438,124400.0,INLAND,San Bernardino
-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,125700.0,INLAND,San Bernardino
-117.31,34.35,9.0,2404.0,390.0,1074.0,359.0,5.0198,151900.0,INLAND,San Bernardino
-117.31,34.41,14.0,3019.0,643.0,1639.0,582.0,1.5288,103400.0,INLAND,San Bernardino
-117.32,34.41,13.0,2032.0,348.0,1038.0,344.0,4.2891,120100.0,INLAND,San Bernardino
-117.33,34.41,13.0,3684.0,604.0,1767.0,585.0,3.7478,113500.0,INLAND,San Bernardino
-117.34,34.39,8.0,3579.0,672.0,2216.0,630.0,3.4038,100500.0,INLAND,San Bernardino
-117.31,34.39,15.0,1703.0,273.0,847.0,266.0,3.7917,123400.0,INLAND,San Bernardino
-117.39,34.38,4.0,7151.0,1295.0,3527.0,1170.0,3.5696,129700.0,INLAND,San Bernardino
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,98200.0,INLAND,San Bernardino
-117.31,34.44,10.0,1731.0,299.0,1056.0,312.0,3.6007,104000.0,INLAND,San Bernardino
-117.31,34.43,16.0,5130.0,1172.0,3126.0,1046.0,1.6784,71900.0,INLAND,San Bernardino
-117.35,34.44,9.0,11810.0,2181.0,6716.0,2081.0,3.1821,95600.0,INLAND,San Bernardino
-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414,121400.0,INLAND,San Bernardino
-117.34,34.46,9.0,5983.0,1122.0,3515.0,1064.0,3.1505,102000.0,INLAND,San Bernardino
-117.27,34.42,9.0,5643.0,1005.0,3166.0,957.0,3.2077,93300.0,INLAND,San Bernardino
-117.26,34.43,11.0,4597.0,782.0,2534.0,776.0,3.3368,99300.0,INLAND,San Bernardino
-117.27,34.45,8.0,6463.0,1095.0,3213.0,1031.0,3.2215,108800.0,INLAND,San Bernardino
-116.72,34.89,14.0,4527.0,875.0,1640.0,590.0,2.8594,81700.0,INLAND,San Bernardino
-115.93,35.55,18.0,1321.0,272.0,754.0,226.0,3.4028,67500.0,INLAND,San Bernardino
-115.75,35.23,5.0,208.0,78.0,132.0,56.0,2.5333,75000.0,INLAND,San Bernardino
-115.53,34.91,12.0,807.0,199.0,246.0,102.0,2.5391,40000.0,INLAND,San Bernardino
-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0,64700.0,INLAND,San Bernardino
-116.57,35.43,8.0,9975.0,1743.0,6835.0,1439.0,2.7138,22500.0,INLAND,San Bernardino
-116.14,34.45,12.0,8796.0,1721.0,11139.0,1680.0,2.2612,137500.0,INLAND,San Bernardino
-116.32,34.1,10.0,4256.0,861.0,1403.0,686.0,2.6618,81000.0,INLAND,San Bernardino
-116.27,34.13,37.0,452.0,109.0,184.0,59.0,3.7292,65800.0,INLAND,San Bernardino
-116.31,34.13,20.0,2352.0,556.0,1217.0,481.0,1.6063,55400.0,INLAND,San Bernardino
-116.35,34.13,9.0,1969.0,406.0,805.0,349.0,1.5491,62300.0,INLAND,San Bernardino
-116.32,34.14,18.0,1880.0,487.0,994.0,425.0,1.69,54200.0,INLAND,San Bernardino
-116.33,34.15,13.0,1808.0,411.0,735.0,320.0,1.5489,57400.0,INLAND,San Bernardino
-116.29,34.18,15.0,4203.0,966.0,1756.0,695.0,2.182,60800.0,INLAND,San Bernardino
-116.62,34.23,14.0,6438.0,1719.0,1586.0,691.0,1.6136,67400.0,INLAND,San Bernardino
-116.73,34.52,16.0,1247.0,315.0,433.0,159.0,1.0568,75000.0,INLAND,San Bernardino
-116.51,34.45,21.0,8502.0,2634.0,2330.0,991.0,1.3811,51300.0,INLAND,San Bernardino
-116.56,34.06,15.0,6928.0,1529.0,2568.0,1075.0,2.5405,69600.0,INLAND,San Bernardino
-116.44,34.16,19.0,1867.0,361.0,758.0,321.0,2.8929,98100.0,INLAND,San Bernardino
-116.38,34.2,14.0,4985.0,1238.0,2517.0,954.0,2.0674,65000.0,INLAND,San Bernardino
-116.39,34.15,15.0,5583.0,1149.0,2709.0,964.0,1.9779,73300.0,INLAND,San Bernardino
-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,72400.0,INLAND,San Bernardino
-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,65300.0,INLAND,San Bernardino
-116.43,34.1,17.0,6683.0,1296.0,2677.0,1227.0,2.4828,84000.0,INLAND,San Bernardino
-116.4,34.09,9.0,4855.0,872.0,2098.0,765.0,3.2723,97800.0,INLAND,San Bernardino
-116.4,34.12,16.0,5648.0,1089.0,2524.0,1008.0,2.6739,78000.0,INLAND,San Bernardino
-116.38,34.1,6.0,2104.0,348.0,841.0,320.0,4.1458,116300.0,INLAND,San Bernardino
-116.22,34.21,23.0,1175.0,468.0,355.0,151.0,2.2083,42500.0,INLAND,San Bernardino
-116.14,34.22,32.0,3298.0,1228.0,763.0,360.0,1.875,47800.0,INLAND,San Bernardino
-116.06,34.2,29.0,1202.0,290.0,383.0,156.0,1.3371,66900.0,INLAND,San Bernardino
-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,66800.0,INLAND,San Bernardino
-116.09,34.15,13.0,9444.0,1997.0,4166.0,1482.0,2.6111,65600.0,INLAND,San Bernardino
-116.15,34.14,18.0,3312.0,705.0,1251.0,512.0,3.0139,82600.0,INLAND,San Bernardino
-116.05,34.12,19.0,301.0,65.0,150.0,56.0,3.125,65600.0,INLAND,San Bernardino
-116.02,34.18,8.0,569.0,97.0,312.0,96.0,4.3021,94500.0,INLAND,San Bernardino
-115.85,34.2,34.0,3868.0,1257.0,890.0,423.0,1.3571,41000.0,INLAND,San Bernardino
-115.52,34.22,30.0,540.0,136.0,122.0,63.0,1.3333,42500.0,INLAND,San Bernardino
-116.0,34.12,32.0,3163.0,712.0,1358.0,544.0,2.125,57700.0,INLAND,San Bernardino
-114.94,34.55,20.0,350.0,95.0,119.0,58.0,1.625,50000.0,INLAND,San Bernardino
-114.47,34.4,19.0,7650.0,1901.0,1129.0,463.0,1.82,80100.0,INLAND,San Bernardino
-114.31,34.19,15.0,5612.0,1283.0,1015.0,472.0,1.4936,66900.0,INLAND,San Bernardino
-114.59,34.83,41.0,812.0,,375.0,158.0,1.7083,48500.0,INLAND,San Bernardino
-114.65,34.89,17.0,2556.0,587.0,1005.0,401.0,1.6991,69100.0,INLAND,San Bernardino
-114.6,34.83,46.0,1497.0,309.0,787.0,271.0,2.1908,48100.0,INLAND,San Bernardino
-114.61,34.84,48.0,1291.0,248.0,580.0,211.0,2.1571,48600.0,INLAND,San Bernardino
-114.61,34.83,31.0,2478.0,464.0,1346.0,479.0,3.212,70400.0,INLAND,San Bernardino
-114.64,34.83,10.0,2502.0,573.0,1152.0,481.0,1.7062,86800.0,INLAND,San Bernardino
-117.36,34.28,18.0,3903.0,715.0,1388.0,428.0,4.2386,157200.0,INLAND,San Bernardino
-117.28,34.26,18.0,3895.0,,1086.0,375.0,3.3672,133600.0,INLAND,San Bernardino
-117.31,34.25,29.0,4610.0,,1569.0,592.0,2.7663,97900.0,INLAND,San Bernardino
-117.32,34.24,29.0,1290.0,263.0,323.0,113.0,1.9265,103300.0,INLAND,San Bernardino
-117.3,34.24,38.0,4116.0,949.0,1196.0,422.0,3.5625,96500.0,INLAND,San Bernardino
-117.28,34.24,16.0,3474.0,633.0,853.0,315.0,5.2185,128600.0,INLAND,San Bernardino
-117.27,34.24,34.0,3687.0,756.0,941.0,367.0,2.875,117600.0,INLAND,San Bernardino
-117.26,34.24,10.0,4750.0,844.0,1220.0,428.0,4.5536,132400.0,INLAND,San Bernardino
-117.27,34.23,26.0,6339.0,1244.0,1177.0,466.0,3.7708,110400.0,INLAND,San Bernardino
-117.16,34.26,27.0,9285.0,1621.0,1135.0,410.0,2.5446,135200.0,INLAND,San Bernardino
-117.18,34.3,33.0,399.0,87.0,71.0,27.0,1.875,71300.0,INLAND,San Bernardino
-117.17,34.28,13.0,4867.0,718.0,780.0,250.0,7.1997,253800.0,INLAND,San Bernardino
-117.19,34.27,16.0,7961.0,1147.0,879.0,280.0,5.2146,255200.0,INLAND,San Bernardino
-117.21,34.28,16.0,3326.0,569.0,527.0,192.0,5.7421,167600.0,INLAND,San Bernardino
-117.2,34.26,17.0,9419.0,1455.0,1382.0,459.0,6.2233,230900.0,INLAND,San Bernardino
-117.22,34.26,16.0,8020.0,1432.0,1749.0,540.0,4.9716,162500.0,INLAND,San Bernardino
-117.2,34.24,22.0,8106.0,1665.0,1062.0,423.0,3.0434,137200.0,INLAND,San Bernardino
-117.17,34.25,15.0,4236.0,753.0,703.0,255.0,3.5625,165500.0,INLAND,San Bernardino
-117.21,34.22,31.0,5454.0,1053.0,1408.0,504.0,5.0,161100.0,INLAND,San Bernardino
-117.07,34.24,21.0,4773.0,1047.0,337.0,130.0,3.9375,115000.0,INLAND,San Bernardino
-117.13,34.24,17.0,2828.0,506.0,673.0,274.0,5.2563,144100.0,INLAND,San Bernardino
-117.15,34.22,10.0,1039.0,174.0,317.0,109.0,7.2371,171900.0,INLAND,San Bernardino
-117.12,34.21,19.0,4641.0,994.0,1334.0,474.0,4.5972,123900.0,INLAND,San Bernardino
-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,108400.0,INLAND,San Bernardino
-117.09,34.22,16.0,1347.0,327.0,271.0,91.0,4.0,87500.0,INLAND,San Bernardino
-117.06,34.17,21.0,2520.0,582.0,416.0,151.0,2.712,89000.0,INLAND,San Bernardino
-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,5.5762,150000.0,INLAND,San Bernardino
-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998,153500.0,INLAND,San Bernardino
-116.91,34.24,23.0,6379.0,1636.0,1350.0,568.0,1.6336,124500.0,INLAND,San Bernardino
-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,189700.0,INLAND,San Bernardino
-116.88,34.24,13.0,4137.0,796.0,573.0,218.0,4.6394,226500.0,INLAND,San Bernardino
-116.88,34.25,11.0,1089.0,198.0,230.0,90.0,4.9643,176000.0,INLAND,San Bernardino
-116.87,34.24,15.0,4419.0,822.0,622.0,267.0,3.9688,182800.0,INLAND,San Bernardino
-116.86,34.24,19.0,5411.0,1042.0,441.0,185.0,3.1324,132000.0,INLAND,San Bernardino
-116.86,34.23,13.0,4760.0,938.0,309.0,132.0,5.4618,147800.0,INLAND,San Bernardino
-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104,157100.0,INLAND,San Bernardino
-116.89,34.27,13.0,3661.0,770.0,567.0,228.0,4.4063,152600.0,INLAND,San Bernardino
-116.86,34.31,19.0,1649.0,328.0,382.0,151.0,4.0556,133000.0,INLAND,San Bernardino
-116.85,34.26,18.5,6191.5,1427.5,1512.5,546.0,2.5201000000000002,91500.0,INLAND,San Bernardino
-116.85,34.25,5.0,5806.0,1030.0,569.0,219.0,4.0132,163100.0,INLAND,San Bernardino
-116.83,34.25,15.0,8948.0,1985.0,1316.0,514.0,2.7375,90800.0,INLAND,San Bernardino
-116.82,34.24,11.0,5799.0,1527.0,713.0,262.0,2.5147,84700.0,INLAND,San Bernardino
-116.76,34.29,14.0,3959.0,849.0,1064.0,376.0,2.8214,111400.0,INLAND,San Bernardino
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,89000.0,INLAND,San Bernardino
-116.98,34.13,16.0,2098.0,449.0,342.0,143.0,4.0333,133900.0,INLAND,San Bernardino
-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4.8958,117500.0,INLAND,San Bernardino
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,128600.0,INLAND,San Bernardino
-116.76,34.14,4.0,42.0,10.0,9.0,3.0,0.536,42500.0,INLAND,San Bernardino
-116.88,34.19,38.0,898.0,259.0,106.0,52.0,1.6875,225000.0,INLAND,San Bernardino
-117.46,34.85,7.0,9759.0,1816.0,2933.0,1168.0,3.4912,157700.0,INLAND,San Bernardino
-117.28,35.13,32.0,671.0,166.0,856.0,114.0,2.6477,53300.0,INLAND,San Bernardino
-116.85,34.98,26.0,3606.0,792.0,1683.0,608.0,2.6587,57400.0,INLAND,San Bernardino
-117.14,34.75,33.0,552.0,120.0,347.0,97.0,1.8158,100000.0,INLAND,San Bernardino
-117.28,34.68,28.0,1932.0,421.0,1156.0,404.0,1.8958,55600.0,INLAND,San Bernardino
-117.06,34.87,14.0,3348.0,619.0,1756.0,557.0,3.5987,91400.0,INLAND,San Bernardino
-117.13,34.88,21.0,3254.0,669.0,1548.0,545.0,2.3373,57100.0,INLAND,San Bernardino
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,66800.0,INLAND,San Bernardino
-117.19,34.94,31.0,2034.0,444.0,1097.0,367.0,2.1522,60800.0,INLAND,San Bernardino
-117.16,34.9,16.0,1579.0,327.0,934.0,298.0,2.7305,73800.0,INLAND,San Bernardino
-117.08,34.96,28.0,1777.0,307.0,721.0,259.0,3.6343,79800.0,INLAND,San Bernardino
-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934,88500.0,INLAND,San Bernardino
-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474,70500.0,INLAND,San Bernardino
-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528,69000.0,INLAND,San Bernardino
-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091,87200.0,INLAND,San Bernardino
-117.02,34.88,18.0,2127.0,443.0,1168.0,401.0,3.0313,80000.0,INLAND,San Bernardino
-117.03,34.87,7.0,2245.0,407.0,1016.0,364.0,3.9464,101500.0,INLAND,San Bernardino
-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667,44700.0,INLAND,San Bernardino
-116.9,34.69,10.0,337.0,102.0,108.0,50.0,0.4999,55000.0,INLAND,San Bernardino
-117.24,34.59,4.0,5027.0,797.0,1869.0,686.0,3.5507,186100.0,INLAND,San Bernardino
-117.29,34.57,22.0,1054.0,239.0,428.0,239.0,1.2548,68300.0,INLAND,San Bernardino
-117.1,34.57,6.0,5110.0,1044.0,1938.0,724.0,3.1917,112800.0,INLAND,San Bernardino
-116.9,34.52,20.0,3481.0,840.0,1694.0,587.0,1.4,77700.0,INLAND,San Bernardino
-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339,78500.0,INLAND,San Bernardino
-117.18,32.76,25.666666666666668,2142.6666666666665,517.3333333333334,757.6666666666666,439.6666666666667,3.6793666666666667,222700.0,NEAR OCEAN,San Diego
-117.18,32.75,46.666666666666664,1775.0,318.0,657.0,317.0,5.572400000000001,384266.6666666667,NEAR OCEAN,San Diego
-117.19,32.75,47.25,1005.75,191.0,392.0,168.75,4.352475,333100.25,NEAR OCEAN,San Diego
-117.19,32.76,52.0,1294.0,175.0,434.0,180.0,5.7914,500001.0,NEAR OCEAN,San Diego
-117.17,32.76,45.0,3149.0,639.0,1160.0,661.0,2.7266,354200.0,NEAR OCEAN,San Diego
-117.17,32.75,39.333333333333336,2665.3333333333335,780.0,1092.6666666666667,551.0,2.9599333333333333,259533.33333333334,NEAR OCEAN,San Diego
-117.18,32.74,29.5,2148.5,503.5,829.5,467.0,2.8518999999999997,232850.0,NEAR OCEAN,San Diego
-117.16,32.75,31.25,2813.75,809.75,1262.5,732.25,2.528525,195525.0,NEAR OCEAN,San Diego
-117.16,32.74,38.4,1664.2,450.6,713.4,422.0,3.02226,323160.0,NEAR OCEAN,San Diego
-117.15,32.76,39.0,2183.75,534.75,918.0,513.0,2.966475,217950.0,NEAR OCEAN,San Diego
-117.15000000000002,32.75,40.0,2261.0,579.0,903.0,525.0,2.465,198700.0,NEAR OCEAN,San Diego
-117.15,32.74,34.5,2766.0,719.5,1141.0,697.5,2.64185,237650.0,NEAR OCEAN,San Diego
-117.14,32.75,27.428571428571427,1597.5714285714287,484.0,851.8571428571429,456.7142857142857,2.2681142857142857,140542.85714285713,NEAR OCEAN,San Diego
-117.14,32.74,31.5,3784.5,1071.5,1640.5,969.0,2.84015,175400.0,NEAR OCEAN,San Diego
-117.14000000000001,32.76,28.0,3025.0,756.0,1328.0,695.0,2.694,164100.0,NEAR OCEAN,San Diego
-117.13,32.77,30.0,2582.0,650.0,1098.0,603.0,2.8281,171700.0,NEAR OCEAN,San Diego
-117.13,32.76,30.4,2121.4,598.0,1050.0,572.8,2.24264,145380.0,NEAR OCEAN,San Diego
-117.13,32.75,30.428571428571427,2625.714285714286,716.4285714285714,1275.2857142857142,669.5714285714286,2.4065285714285714,146942.85714285713,NEAR OCEAN,San Diego
-117.13,32.74,49.333333333333336,2131.3333333333335,475.6666666666667,945.3333333333334,450.3333333333333,2.9902,186200.0,NEAR OCEAN,San Diego
-117.12,32.75,21.166666666666668,2249.6666666666665,620.5,1321.5,571.8333333333334,2.1183666666666667,115100.0,NEAR OCEAN,San Diego
-117.12,32.74,49.0,1933.5,415.0,927.5,431.5,3.5304,159300.0,NEAR OCEAN,San Diego
-117.11999999999999,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,116100.0,NEAR OCEAN,San Diego
-117.10999999999999,32.76,29.0,2030.0,545.0,1014.0,518.0,2.2409,114200.0,NEAR OCEAN,San Diego
-117.11,32.77,50.5,1555.25,271.0,545.75,266.25,4.314625,247175.0,NEAR OCEAN,San Diego
-117.12,32.77,45.5,2089.5,443.0,935.0,427.5,2.9589,183600.0,NEAR OCEAN,San Diego
-117.1,32.77,49.0,4449.0,711.0,1606.0,709.0,5.7768,281600.0,NEAR OCEAN,San Diego
-117.09999999999998,32.76,52.0,2606.0,426.0,883.0,380.0,4.2813,270800.0,NEAR OCEAN,San Diego
-117.09,32.77,34.5,2563.5,374.0,1037.5,441.0,3.10625,254000.0,NEAR OCEAN,San Diego
-117.09000000000002,32.76,44.0,1139.0,214.0,470.0,217.0,3.5481,203100.0,NEAR OCEAN,San Diego
-117.1,32.75,16.75,2045.5,638.5,1631.625,583.625,1.5260000000000002,94062.5,NEAR OCEAN,San Diego
-117.11,32.75,25.0,1695.0,494.6666666666667,1298.5,462.8333333333333,2.0222333333333333,99483.33333333333,NEAR OCEAN,San Diego
-117.09999999999998,32.74,14.0,2361.0,601.0,1831.0,526.0,1.6102,93400.0,NEAR OCEAN,San Diego
-117.11,32.74,27.666666666666668,1552.0,367.0,1186.0,353.3333333333333,2.6315333333333335,104033.33333333333,NEAR OCEAN,San Diego
-117.11,32.73,32.0,1981.6666666666667,415.0,1112.3333333333333,400.3333333333333,3.3496,118866.66666666667,NEAR OCEAN,San Diego
-117.1,32.73,24.0,2927.0,704.0,2005.0,668.0,2.2375,102900.0,NEAR OCEAN,San Diego
-117.09,32.75,24.2,1760.8,504.6,1524.4,467.6,1.60354,99520.0,NEAR OCEAN,San Diego
-117.09,32.74,32.5,2558.0,625.5,1972.0,609.5,2.2478499999999997,101650.0,NEAR OCEAN,San Diego
-117.08,32.75,17.75,1701.75,484.5,1225.25,432.25,1.81385,110425.0,NEAR OCEAN,San Diego
-117.08,32.76,21.666666666666668,1824.0,545.0,1148.0,483.3333333333333,2.1989,140233.33333333334,NEAR OCEAN,San Diego
-117.07,32.76,28.0,2175.0,461.5,1088.5,452.5,2.45055,157350.0,NEAR OCEAN,San Diego
-117.07,32.75,22.75,2815.75,662.5,1542.25,598.25,2.639525,134675.0,NEAR OCEAN,San Diego
-117.06,32.75,34.0,2216.5,515.0,1249.0,510.0,2.6258,127550.0,NEAR OCEAN,San Diego
