longitude,latitude,Sold Price,Year built,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Elementary School Distance,Middle School Distance,High School Distance,Last Sold Price
-117.11,32.93,,2003.0,8,6.0,4.0,2465.0,1.45,2.2,1.4,
-117.11,32.95,,1978.25,12,9.0,8.0,1462.5,1.15,2.3,2.575,534666.6666666666
-117.11,32.96,,1992.0,4,4.0,4.0,833.0,1.2,1.1,0.8,
-117.11,33.01,,2002.5,9,8.0,6.0,2739.5,0.65,0.7,0.8500000000000001,803250.0
-117.11,33.02,,2000.5714285714287,16,19.0,15.0,1224.2857142857142,0.9285714285714286,2.2142857142857144,1.9285714285714286,435000.0
-117.11,33.1,,1992.1666666666667,24,14.0,12.0,1897.0,1.6666666666666667,2.2333333333333334,3.5,492200.0
-117.11,33.11,,1984.75,9,8.0,7.0,1205.5,2.1500000000000004,0.55,2.45,211500.0
-117.11,33.13,,2001.3333333333333,10,8.0,5.0,1760.3333333333333,0.4666666666666666,2.3666666666666667,1.4666666666666668,450000.0
-117.11,33.16,,1988.0,7,5.0,3.0,1960.0,1.55,1.75,1.35,345000.0
-117.11,33.19,,2006.0,4,4.0,4.0,3321.0,1.8,2.9,3.2,515000.0
-117.11,33.21,,1972.5,4,4.0,4.0,1747.0,2.6,3.7,4.15,115000.0
-117.11,33.46,,2006.0,4,3.0,2.0,2118.0,0.2,0.5,1.2,398000.0
-117.11,33.48,,1994.0,3,2.0,2.0,1192.0,0.7,0.4,1.8,387000.0
-117.11,33.49,,1982.0,4,4.0,3.0,3613.0,1.9,2.1,1.0,935000.0
-117.11,33.52,,2001.75,14,9.0,9.0,2541.25,0.75,1.275,1.2,413666.6666666667
-117.11,33.53,,1990.0,4,4.0,3.0,2592.0,0.5,1.6,2.0,525000.0
-117.11,33.57,,2004.0,5,3.0,3.0,3301.0,0.3,0.5,3.1,529000.0
-117.11,33.58,,2014.0,5,3.0,3.0,3823.0,0.8,0.8,3.5,482500.0
-117.11,33.59,,2002.3333333333333,25,18.0,15.0,2393.5,0.8800000000000001,1.72,4.0600000000000005,323083.3333333333
-117.11,33.6,,2002.6666666666667,11,9.0,8.0,2515.3333333333335,0.5333333333333333,2.3666666666666667,4.533333333333334,366500.0
-117.11,33.61,,2017.0,3,3.0,2.0,1775.0,0.4,2.8,4.9,
-117.11,33.74,242750.0,1970.6666666666667,6,6.0,5.0,1227.3333333333333,1.8,3.3333333333333335,1.7333333333333334,
-117.11,33.75,185000.0,1962.0,3,2.0,2.0,1400.0,1.6,3.3,1.6,40000.0
-117.11,33.78,1100000.0,2000.0,3,3.0,3.0,3380.0,2.3,8.1,2.9,
-117.11,33.8,,2004.0,4,4.0,4.0,3031.0,0.7,8.0,4.1,420000.0
-117.11,33.81,,1993.0,7,5.0,5.0,2419.0,0.30000000000000004,8.2,4.6,25000.0
-117.11,34.07,,2009.0,3,3.0,2.0,2279.0,0.4,2.4,1.0,401000.0
-117.11,34.21,,1982.6,13,9.0,9.0,1438.8,1.1800000000000002,,6.32,172300.0
-117.11,34.88,,2006.0,3,2.0,2.0,1220.0,0.5,,5.4,
-117.1,32.57,,1970.0,16,11.0,11.0,1549.2,0.48,,1.56,212333.33333333334
-117.1,32.58,,2000.25,17,11.0,10.0,1905.0,0.5333333333333333,,1.1500000000000001,552833.3333333334
-117.1,32.64,,1982.5,5,3.0,3.0,720.0,,,1.85,
-117.1,32.66,,1955.0,3,2.0,2.0,1254.0,,0.4,0.3,399000.0
-117.1,32.67,,1980.0,5,4.0,3.0,934.5,0.30000000000000004,0.44999999999999996,1.2000000000000002,240500.0
-117.1,32.68,,1936.5,13,10.0,9.0,1454.75,0.26666666666666666,0.775,1.45,404750.0
-117.1,32.69,372500.0,1944.4,16,9.0,8.0,1209.2,0.54,0.58,0.8,263000.0
-117.1,32.7,555000.0,1963.25,17,10.0,9.0,1331.0,0.44000000000000006,0.6799999999999999,0.6,314750.0
-117.1,32.71,,1929.5,2,2.0,2.0,883.5,0.35,0.95,0.8,195000.0
-117.1,32.74,,1930.0,2,1.0,1.0,672.0,0.3,0.2,1.1,267000.0
-117.1,32.75,,1970.0,8,5.0,5.0,653.6,0.3333333333333333,0.6333333333333333,0.43333333333333335,222000.0
-117.1,32.76,,1927.5,7,5.0,5.0,2086.0,0.25,0.8,3.9,1289000.0
-117.1,32.77,,1944.3333333333333,9,7.0,7.0,1565.3333333333333,0.7333333333333334,1.1666666666666667,3.6333333333333333,782500.0
-117.1,32.8,,1980.0,1,1.0,1.0,662.0,0.7,1.0,2.7,
-117.1,32.82,,1974.0,4,3.0,2.0,1400.0,0.6,0.3,0.7,140000.0
-117.1,32.83,653500.0,1973.5,15,11.0,7.0,1542.5,0.30000000000000004,0.6,0.5,393666.6666666667
-117.1,32.84,622000.0,1981.4,11,15.0,10.0,1526.0,0.5,1.05,0.8,442333.3333333333
-117.1,32.9,,1986.2,19,18.0,14.0,2442.2,0.6599999999999999,0.4,0.8,1025000.0
-117.1,32.93,,1997.5,8,6.0,4.0,2192.0,0.7,2.0999999999999996,1.6,782000.0
-117.1,32.95,,2005.0,2,3.0,2.0,1185.0,0.2,2.2,1.6,380000.0
-117.1,32.96,,1990.6666666666667,6,6.0,6.0,883.6666666666666,0.6666666666666666,1.5666666666666667,1.2333333333333334,312000.0
-117.1,32.97,,1971.0,2,1.0,1.0,810.0,0.1,1.9,1.6,
-117.1,33.0,,2004.0,6,6.0,5.0,4288.0,0.9,0.6,1.3,1342000.0
-117.1,33.07,,1985.0,3,3.0,3.0,2647.0,1.1,3.0,2.9,
-117.1,33.08,,1992.0,5,5.0,4.0,3776.0,0.6,2.7,2.8,
-117.1,33.09,,1989.5,7,6.0,5.0,3273.5,0.7,2.8,2.9000000000000004,827500.0
-117.1,33.1,,1936.0,3,2.0,2.0,2512.0,1.1,0.6,3.0,
-117.1,33.11,,1996.0,5,3.0,3.0,2522.0,1.8,0.3,2.5,215000.0
-117.1,33.13,,1985.0,2,2.0,2.0,1036.0,0.4,1.3,1.2,320500.0
-117.1,33.15,,1980.0,5,4.0,4.0,1543.0,0.8500000000000001,1.0,0.35,245000.0
-117.1,33.17,,2004.0,4,4.0,3.0,3547.0,0.7,1.7,2.0,919000.0
-117.1,33.32,,1991.0,4,3.0,3.0,2729.0,,9.6,5.2,520000.0
-117.1,33.33,,1989.0,3,3.0,3.0,2258.0,,10.0,5.5,200000.0
-117.1,33.45,,2010.0,4,3.0,3.0,3133.0,0.9,1.2,0.4,470000.0
-117.1,33.46,,2010.5,7,7.0,5.0,2412.0,0.55,0.9,0.6499999999999999,385000.0
-117.1,33.49,,2009.0,8,6.0,5.0,2419.5,0.8,1.1,1.5,421000.0
-117.1,33.5,,1997.0,4,3.0,3.0,2390.0,0.6,0.4,1.4,465000.0
-117.1,33.52,,1991.3333333333333,24,18.0,15.0,2357.3333333333335,0.6166666666666667,1.4166666666666667,1.45,314500.0
-117.1,33.53,,2002.0,4,3.0,3.0,2648.0,0.7,1.8,2.1,
-117.1,33.56,,2005.0,4,3.0,3.0,2579.0,0.6,0.2,3.3,375000.0
-117.1,33.57,,2015.0,5,3.0,3.0,3823.0,0.8,0.7,3.6,497000.0
-117.1,33.59,,2005.6666666666667,10,9.0,8.0,2445.0,0.5,1.7666666666666666,4.333333333333333,414000.0
-117.1,33.61,,2008.0,8,6.0,6.0,2749.0,0.6499999999999999,3.1500000000000004,5.6,480000.0
-117.1,33.75,110000.0,2004.0,3,2.0,2.0,1590.0,2.3,4.1,2.4,
-117.1,33.81,,2007.0,4,3.0,3.0,2555.0,1.0,9.2,4.9,559000.0
-117.1,34.03,,1952.0,2,2.0,1.0,1092.0,0.8,3.8,1.0,
-117.1,34.07,,1941.0,5,4.0,2.0,1211.0,1.15,3.05,1.65,
-117.1,34.21,,1962.5714285714287,16,15.0,13.0,965.1428571428571,0.7833333333333333,,6.716666666666666,185666.66666666666
-117.1,34.87,,1992.0,3,2.0,2.0,1469.0,0.5,,4.8,105000.0
-117.1,34.88,,1953.0,3,1.0,1.0,847.0,0.2,,4.9,
-117.09,32.57,,1988.0,3,2.0,2.0,1000.0,0.4,,0.4,230000.0
-117.09,32.58,,1987.0,1,1.0,1.0,655.0,,,1.1,
-117.09,32.61,,2009.5,6,4.0,4.0,1214.0,0.2,1.7,2.3,32000.0
-117.09,32.64,,1939.0,2,1.0,1.0,1003.0,0.3,0.3,1.3,310000.0
-117.09,32.68,,1949.0,3,2.0,2.0,1344.0,,,1.4,
-117.09,32.69,,1965.0,5,3.0,3.0,885.5,0.25,,1.9,355000.0
-117.09,32.7,571000.0,1962.5,7,4.0,3.0,1262.0,0.2,0.25,0.25,428100.0
-117.09,32.71,,1966.5,8,6.0,4.0,1638.5,0.25,0.5,0.5,295000.0
-117.09,32.72,,1959.6666666666667,17,7.0,7.0,1082.3333333333333,0.3333333333333333,0.3666666666666667,1.25,313666.6666666667
-117.09,32.73,,1963.0,7,6.0,6.0,1078.0,0.3333333333333333,0.9666666666666667,1.5,275333.3333333333
-117.09,32.74,,1973.5,7,6.0,5.0,1688.0,0.25,0.7,1.15,490000.0
-117.09,32.75,,1939.75,9,5.0,4.0,873.75,0.3,0.575,0.8,360000.0
-117.09,32.76,,1947.75,11,9.0,8.0,1514.0,0.75,0.9750000000000001,2.35,373250.0
-117.09,32.77,,1966.0,6,5.0,4.0,1906.5,0.75,1.4,2.1,709000.0
-117.09,32.78,,1958.0,5,3.0,2.0,918.0,0.7,1.05,2.6,430000.0
-117.09,32.81,847500.0,1979.3333333333333,10,7.0,6.0,1798.3333333333333,1.0999999999999999,0.8333333333333334,1.3333333333333333,327000.0
-117.09,32.83,786500.0,1985.8333333333333,22,17.0,11.0,1760.6666666666667,0.2833333333333333,0.9500000000000001,1.0,567483.3333333334
-117.09,32.84,530000.0,1988.875,21,19.0,17.0,1439.75,0.41428571428571426,1.4857142857142858,1.4142857142857144,416571.4285714286
-117.09,32.91,,1976.3333333333333,11,8.0,8.0,1956.3333333333333,0.3666666666666667,0.9666666666666668,1.4000000000000001,746333.3333333334
-117.09,32.93,,1998.0,6,5.0,4.0,1676.5,0.2,2.45,2.1500000000000004,395000.0
-117.09,32.96,,1987.0,1,1.0,1.0,561.0,0.3,1.9,1.8,255000.0
-117.09,32.98,,1970.0,2,2.0,1.0,1470.0,0.5,2.5,2.2,465000.0
-117.09,32.99,,1977.0,7,5.0,4.0,2019.5,0.30000000000000004,2.6,2.4,537500.0
-117.09,33.0,,1993.0,5,4.0,4.0,846.3333333333334,0.2333333333333333,1.5999999999999999,1.7,309000.0
-117.09,33.03,,1973.3333333333333,11,7.0,6.0,1780.3333333333333,0.3,2.466666666666667,2.566666666666667,436000.0
-117.09,33.04,,1982.0,5,4.0,3.0,2979.0,0.5,2.9,3.0,900000.0
-117.09,33.07,,1972.0,4,3.0,3.0,2550.0,1.2,2.6,2.5,
-117.09,33.08,,1977.0,4,3.0,3.0,2652.0,0.4,2.3,2.4,675000.0
-117.09,33.1,,1999.0,4,3.0,2.0,1994.0,0.7,0.9,2.6,635000.0
-117.09,33.12,,1990.0,2,2.0,2.0,857.0,0.8,0.7,3.3,285000.0
-117.09,33.14,,1981.6666666666667,8,6.0,5.0,1376.0,0.9,1.1333333333333333,0.3,120750.0
-117.09,33.15,,1968.0,3,2.0,2.0,1503.0,1.1,0.8,0.2,
-117.09,33.16,,2004.0,8,6.0,5.0,2690.5,0.5,0.35,0.85,670250.0
-117.09,33.18,,1972.0,4,3.0,3.0,2100.0,0.4,1.4,2.0,
-117.09,33.41,445000.0,1994.0,3,3.0,2.0,2000.0,8.2,,9.3,361500.0
-117.09,33.42,1050000.0,1950.0,3,4.0,3.0,3058.0,8.6,,9.7,365000.0
-117.09,33.44,,1972.0,3,2.0,2.0,1686.0,2.1,2.4,1.1,150000.0
-117.09,33.46,,1998.0,5,4.0,4.0,3444.0,0.1,1.4,0.6,688000.0
-117.09,33.49,,1999.0,5,3.0,3.0,3432.0,0.5,0.9,1.6,370000.0
-117.09,33.5,,2002.0,8,6.0,6.0,2834.0,0.6,0.35,1.55,391250.0
-117.09,33.59,,2006.0,7,5.0,4.0,2376.0,0.25,1.85,4.65,418500.0
-117.09,33.61,,2008.6666666666667,15,13.0,10.0,3384.3333333333335,0.9666666666666667,3.3333333333333335,5.866666666666667,443333.3333333333
-117.09,33.62,,2003.0,4,3.0,3.0,2701.0,1.1,3.6,6.0,328000.0
-117.09,33.71,,1974.6666666666667,7,5.0,5.0,1205.3333333333333,0.6,5.4,5.6,
-117.09,33.77,292000.0,1990.0,3,2.0,2.0,1980.0,2.8,9.2,3.6,
-117.09,33.78,150000.0,1976.0,2,2.0,2.0,1248.0,2.4,9.4,4.1,165000.0
-117.09,33.8,,1993.5,7,4.0,4.0,1951.5,1.35,9.600000000000001,5.15,159000.0
-117.09,34.21,,1957.0,3,2.0,1.0,890.0,0.5,,7.7,200000.0
-117.08,32.62,,1954.0,3,1.0,1.0,1143.0,0.6,0.8,0.4,
-117.08,32.63,,1961.3333333333333,7,6.0,5.0,1324.0,0.5666666666666667,0.6,0.4666666666666666,353500.0
-117.08,32.64,,1955.0,3,2.0,2.0,1353.0,0.6,0.6,1.3,
-117.08,32.65,,1968.6666666666667,8,6.0,4.0,1339.0,0.44999999999999996,1.6,1.4666666666666668,86500.0
-117.08,32.67,,1991.0,5,3.0,2.0,1238.0,,,0.8,265000.0
-117.08,32.68,,1954.5,6,3.0,3.0,1451.0,,,1.5,241500.0
-117.08,32.69,,1960.25,14,7.0,7.0,1443.75,0.9,0.7,1.725,408050.0
-117.08,32.7,,1957.5,6,4.0,4.0,1452.5,0.35,0.95,0.8500000000000001,417000.0
-117.08,32.72,,1979.857142857143,11,7.0,7.0,729.8571428571429,0.7285714285714285,0.6142857142857142,1.4,137466.66666666666
-117.08,32.73,,1955.5,5,3.0,3.0,1177.0,0.45,1.7999999999999998,1.6,443500.0
-117.08,32.74,,1951.0,15,7.0,6.0,1173.25,0.475,0.875,0.6749999999999999,318500.0
-117.08,32.75,,1984.6666666666667,9,7.0,6.0,1105.0,0.4000000000000001,0.3333333333333333,0.2333333333333333,330000.0
-117.08,32.76,,1975.0,2,2.0,2.0,663.5,0.55,0.3,0.6,
-117.08,32.77,,1964.6666666666667,9,6.0,6.0,1308.0,0.4000000000000001,1.9000000000000001,2.766666666666667,322500.0
-117.08,32.78,,1977.5,5,4.0,3.0,1128.5,0.7,0.9,2.05,345500.0
-117.08,32.79,,1956.0,3,2.0,2.0,1366.0,0.4,0.3,1.7,
-117.08,32.8,,1961.6666666666667,10,6.0,5.0,1365.0,0.5666666666666667,0.3666666666666667,1.9000000000000001,529500.0
-117.08,32.81,760000.0,1989.0,15,12.0,9.0,1878.5,1.4249999999999998,1.35,1.75,482875.0
-117.08,32.82,,1977.0,8,5.0,4.0,2041.0,1.0,1.15,1.5,570250.0
-117.08,32.83,685000.0,1980.0,3,3.0,2.0,1985.0,0.7,1.4,1.6,
-117.08,32.84,,1991.0,2,2.0,2.0,1226.0,0.5,1.7,1.7,
-117.08,32.92,,1991.0,3,3.0,2.0,1664.0,0.8,2.0,2.2,665000.0
-117.08,32.93,,2000.0,2,2.0,2.0,973.0,0.4,2.5,2.3,282000.0
-117.08,32.95,,1992.0,3,2.0,2.0,1372.0,0.4,1.5,2.7,
-117.08,32.97,,1990.0,4,3.0,3.0,2458.0,0.4,1.1,1.7,675000.0
-117.08,33.0,,1988.0,2,2.0,2.0,1194.0,1.2,0.8,0.9,480000.0
-117.08,33.01,,1991.0,9,9.0,6.0,1633.0,1.5666666666666667,1.0333333333333334,1.1333333333333335,600000.0
-117.08,33.02,,1994.0,2,2.0,2.0,955.0,0.5,2.0,2.1,305000.0
-117.08,33.03,,1983.6666666666667,7,6.0,5.0,1239.6666666666667,0.8333333333333334,2.233333333333333,2.3666666666666667,432500.0
-117.08,33.06,,1986.0,4,3.0,2.0,2819.0,1.7,1.9,1.6,950000.0
-117.08,33.08,,1972.0,4,3.0,3.0,2092.0,0.7,1.7,1.7,
-117.08,33.1,,1982.0,3,2.0,2.0,1406.0,0.2,1.2,2.4,
-117.08,33.14,,1977.0,4,3.0,2.0,1676.0,0.4,0.8,0.6,
-117.08,33.15,,1984.0,4,3.0,3.0,1480.0,0.4,0.6,0.6,
-117.08,33.16,,2017.0,4,4.0,3.0,3012.0,1.2,0.4,1.3,884000.0
-117.08,33.21,,1989.0,6,6.0,5.0,6118.0,,6.7,5.5,
-117.08,33.25,,1971.0,3,3.0,3.0,2370.0,,6.5,3.7,
-117.08,33.27,,1977.0,2,1.0,1.0,1800.0,,6.6,3.2,775000.0
-117.08,33.41,,1913.0,5,4.0,4.0,2627.0,8.2,,9.3,
-117.08,33.46,,2003.0,3,3.0,2.0,2188.0,0.6,2.0,0.8,430000.0
-117.08,33.47,,2016.0,5,3.0,3.0,3823.0,0.8,1.3,1.0,567500.0
-117.08,33.48,,1994.0,7,5.0,4.0,1646.5,0.6,0.2,2.0,230500.0
-117.08,33.51,,2004.0,5,3.0,3.0,3341.0,0.9,1.0,2.2,602000.0
-117.08,33.62,,2007.0,4,3.0,2.0,2604.0,1.6,3.9,6.5,455000.0
-117.08,33.73,,2016.0,4,2.0,2.0,2315.0,1.7,4.5,4.7,
-117.08,33.76,395000.0,1968.0,2,2.0,2.0,1400.0,3.3,9.6,3.8,
-117.08,33.77,311000.0,1981.5,7,4.0,4.0,2365.0,3.15,9.75,4.05,250000.0
-117.08,33.78,339000.0,2010.0,3,2.0,2.0,1404.0,2.9,10.1,4.5,
-117.08,34.04,,2003.5,7,7.0,5.0,3213.5,0.5,2.3,0.5,501500.0
-117.08,34.21,,1974.75,8,7.0,5.0,1106.0,1.075,,8.125,142950.0
-117.08,34.24,317892.85714285716,1961.2222222222222,41,35.0,27.0,1264.5,2.6444444444444444,,8.055555555555555,223250.0
-117.07,32.56,,1985.0,2,2.0,1.0,1056.0,0.2,0.4,0.9,
-117.07,32.57,430000.0,1976.4,13,8.0,7.0,1147.4,0.5800000000000001,0.18,0.6799999999999999,326500.0
-117.07,32.58,,1979.0,6,4.0,4.0,1179.0,0.45,1.05,0.6499999999999999,280000.0
-117.07,32.6,,1987.0,5,3.0,3.0,595.5,0.4,0.9,1.5,32000.0
-117.07,32.63,,1958.0,3,2.0,2.0,1264.0,0.3,0.5,0.7,470000.0
-117.07,32.64,,2014.0,5,3.0,3.0,2467.0,0.7,0.7,0.7,630000.0
-117.07,32.67,,1970.1666666666667,20,11.0,10.0,1236.6666666666667,0.45,2.05,1.7333333333333334,344000.0
-117.07,32.68,550000.0,1967.0,8,4.0,4.0,1478.0,0.2,2.0,2.05,377000.0
-117.07,32.69,,1973.5,9,4.0,4.0,1360.0,0.25,1.35,1.5,
-117.07,32.7,,1953.0,3,2.0,2.0,1168.0,0.2,1.0,1.0,520000.0
-117.07,32.72,,1959.0,4,2.0,2.0,1302.0,0.8,1.4,2.0,435000.0
-117.07,32.74,,1951.0,6,4.0,3.0,1044.0,0.3,0.95,0.6499999999999999,419500.0
-117.07,32.75,,1953.5,7,4.0,3.0,1526.0,0.75,0.4,0.25,265000.0
-117.07,32.76,,1957.8333333333333,15,10.0,9.0,1173.0,0.6833333333333332,0.6833333333333332,0.6333333333333333,169000.0
-117.07,32.79,,1968.6666666666667,11,8.0,6.0,2249.3333333333335,0.5666666666666668,0.6666666666666666,1.3,750000.0
-117.07,32.81,,1985.4285714285713,17,14.0,13.0,1130.4285714285713,0.7714285714285715,0.9714285714285714,1.3,356600.0
-117.07,32.91,,1986.0,5,4.0,3.0,3261.0,0.9,2.0,2.6,940000.0
-117.07,32.92,,1978.0,5,3.0,2.0,2320.0,1.1,2.3,2.7,665000.0
-117.07,32.93,,1999.0,7,4.0,4.0,3403.0,0.9,2.9,3.1,
-117.07,32.95,,1970.0,4,3.0,2.0,1840.0,0.7,0.9,4.1,
-117.07,32.98,,1989.0,6,6.0,5.0,1727.5,0.3,0.95,1.05,804300.0
-117.07,32.99,,1992.5,7,5.0,5.0,914.25,0.4,0.525,0.525,373750.0
-117.07,33.0,,1989.0,4,3.0,2.0,3082.0,1.3,0.5,0.6,1070000.0
-117.07,33.01,,1985.0,3,2.0,2.0,1972.0,1.5,0.9,1.0,
-117.07,33.02,,1964.0,4,4.0,3.0,1299.5,2.25,1.45,1.55,445500.0
-117.07,33.03,,1981.0,3,3.0,3.0,2216.0,1.4,2.2,2.3,
-117.07,33.04,,1965.0,3,2.0,2.0,2184.0,,,,
-117.07,33.05,,1993.0,7,9.0,7.0,1126.5,2.05,3.225,3.3,332250.0
-117.07,33.08,,1969.5,5,5.0,3.0,1608.0,0.75,0.8500000000000001,0.8,283678.0
-117.07,33.09,,1983.3333333333333,8,9.0,7.0,1744.6666666666667,0.7333333333333334,0.8666666666666667,1.2333333333333334,365000.0
-117.07,33.1,,1961.0,3,2.0,2.0,1605.0,1.0,1.0,1.5,
-117.07,33.11,,1970.8,14,10.0,8.0,1419.0,0.3,1.6800000000000002,2.1,338600.0
-117.07,33.12,,1961.5,4,3.0,3.0,903.5,0.6499999999999999,2.1500000000000004,2.3,368000.0
-117.07,33.13,,1966.0,9,6.0,6.0,1166.3333333333333,0.43333333333333335,0.19999999999999998,2.033333333333333,299666.6666666667
-117.07,33.15,,1974.3333333333333,10,6.0,6.0,1583.3333333333333,0.26666666666666666,0.7333333333333334,1.2666666666666666,218000.0
-117.07,33.16,,1990.0,2,2.0,2.0,1168.0,0.8,0.9,1.6,139000.0
-117.07,33.25,,1990.0,3,4.0,3.0,2715.0,,6.2,3.6,670000.0
-117.07,33.27,,2005.0,4,4.0,4.0,3233.0,,6.4,2.7,720000.0
-117.07,33.43,585000.0,2004.0,4,2.0,2.0,2334.0,8.1,,9.6,
-117.07,33.48,,2001.0,4,3.0,2.0,2090.0,0.7,0.6,2.3,319000.0
-117.07,33.49,,2004.5,8,6.0,6.0,3091.0,1.1,0.7,2.6,315000.0
-117.07,33.8,,1977.0,2,2.0,1.0,1436.0,2.2,10.3,5.5,139000.0
-117.07,34.02,,1988.0,3,2.0,2.0,1241.0,0.4,1.5,1.3,
-117.07,34.04,,2003.5,9,7.0,7.0,3468.5,0.25,1.85,1.0,456000.0
-117.07,34.07,,1989.0,5,2.0,2.0,3107.0,2.9,4.9,3.5,
-117.07,34.24,280981.3333333333,1970.2,21,19.0,12.0,1268.8,2.79,,8.57,145928.57142857142
-117.07,34.89,,2006.0,4,2.0,2.0,2160.0,2.6,,2.6,
-117.06,32.56,303142.85714285716,1980.7272727272727,17,17.0,16.0,749.0909090909091,0.38181818181818183,0.9454545454545454,1.6636363636363638,195216.66666666666
-117.06,32.57,,1977.0,6,4.0,4.0,1169.5,0.55,0.55,0.95,
-117.06,32.58,,1970.0,4,2.0,2.0,1640.0,0.2,0.3,0.6,452000.0
-117.06,32.59,,1961.0,6,4.0,4.0,1270.0,0.55,0.6499999999999999,0.55,182000.0
-117.06,32.6,,2017.0,2,2.0,2.0,,0.6,0.2,0.5,
-117.06,32.61,,1967.0,7,4.0,4.0,1354.5,0.55,0.35,0.5,425000.0
-117.06,32.62,,1955.0,3,2.0,2.0,1050.0,0.3,0.7,1.0,386000.0
-117.06,32.63,,1958.5,7,4.0,4.0,2203.0,0.35,0.30000000000000004,0.44999999999999996,415000.0
-117.06,32.64,,1951.0,2,1.0,1.0,830.0,0.6,0.5,0.3,198000.0
-117.06,32.65,,1957.0,8,8.0,7.0,2842.3333333333335,1.0,3.5,3.9333333333333336,
-117.06,32.66,,1982.6666666666667,8,9.0,4.0,1606.0,0.6,2.8666666666666667,3.3000000000000003,294333.3333333333
-117.06,32.67,,1965.75,12,8.0,7.0,1490.5,0.3,1.625,1.85,508166.6666666667
-117.06,32.68,,1956.0,15,9.0,9.0,1349.6,0.44000000000000006,1.3199999999999998,1.46,383000.0
-117.06,32.69,,1979.5,6,4.0,4.0,1248.5,0.3,1.6,1.3,300000.0
-117.06,32.7,,1984.0,3,2.0,2.0,1312.0,0.8,1.2,0.6,
-117.06,32.71,,1963.0,6,4.0,4.0,1408.0,0.5,1.75,1.3,489950.0
-117.06,32.73,,1978.0,3,3.0,2.0,2056.0,0.8,2.0,2.5,220000.0
-117.06,32.74,,1981.0,2,2.0,2.0,951.0,,,2.8,
-117.06,32.77,,1961.6666666666667,13,7.0,7.0,1679.3333333333333,1.0999999999999999,1.9333333333333333,1.7333333333333334,349000.0
-117.06,32.79,,1979.0,11,12.0,10.0,2812.0,0.4666666666666666,1.2,0.8000000000000002,929166.6666666666
-117.06,32.8,,1976.0,7,5.0,5.0,2053.0,0.5,1.15,0.6,153000.0
-117.06,32.81,,1971.5,14,9.0,9.0,1997.25,0.475,2.4,0.875,531666.6666666666
-117.06,32.92,,1991.0,4,3.0,3.0,2107.0,1.3,2.6,3.1,
-117.06,32.94,,1973.0,4,3.0,2.0,1275.0,1.3,1.3,4.1,577000.0
-117.06,32.96,,1964.5,8,5.0,4.0,1506.5,0.3,0.25,3.1,416000.0
-117.06,32.98,,1987.0,12,9.0,9.0,2748.3333333333335,1.3,0.8666666666666667,2.433333333333333,860000.0
-117.06,32.99,,1971.0,4,2.0,2.0,1152.0,2.0,0.7,2.0,
-117.06,33.02,,1969.5,6,5.0,4.0,1709.5,1.35,1.4,1.45,395000.0
-117.06,33.03,,1977.0,11,8.0,8.0,1283.8,0.72,2.18,2.2399999999999998,127500.0
-117.06,33.06,,1984.0,3,3.0,3.0,1730.0,1.4,1.4,0.9,467000.0
-117.06,33.1,,2003.0,5,4.0,4.0,3666.0,1.0,1.0,1.5,
-117.06,33.11,,1967.0,4,3.0,2.0,2202.0,0.4,1.7,2.0,615000.0
-117.06,33.12,,1936.0,2,2.0,1.0,1460.0,2.3,2.3,1.1,319500.0
-117.06,33.13,,1989.0,3,2.0,2.0,1458.0,0.7,1.7,1.2,445000.0
-117.06,33.14,,1969.0,5,4.0,3.0,1135.0,0.2,1.1,1.5499999999999998,180000.0
-117.06,33.15,,1968.0,10,6.0,5.0,1747.6666666666667,0.7333333333333334,1.2333333333333334,1.7666666666666666,271666.6666666667
-117.06,33.16,,1989.0,3,3.0,2.0,1291.0,1.0,1.1,1.8,447000.0
-117.06,33.21,,2017.0,3,2.0,2.0,1800.0,,5.3,4.9,587000.0
-117.06,33.41,,2003.0,3,3.0,2.0,2720.0,7.2,,8.7,65000.0
-117.06,33.42,637500.0,2003.5,6,8.0,4.0,2647.0,7.35,,8.8,
-117.06,33.49,,2005.0,5,3.0,3.0,3335.0,1.3,1.1,2.9,510000.0
-117.06,33.52,,1988.0,4,3.0,3.0,2290.0,1.6,2.4,3.7,450000.0
-117.06,33.54,,1982.0,3,3.0,3.0,2200.0,3.5,3.6,4.7,149000.0
-117.06,33.75,,2003.0,2,2.0,2.0,1761.0,2.7,2.6,2.7,238000.0
-117.06,33.76,,2005.0,2,2.0,2.0,2264.0,2.7,2.6,2.6,72500.0
-117.06,33.96,,2009.0,11,9.0,7.0,2836.6666666666665,2.6999999999999997,5.166666666666667,5.2,284666.6666666667
-117.06,34.01,,1950.0,4,3.0,3.0,2779.0,0.8,1.2,2.7,
-117.06,34.02,,1990.0,3,3.0,2.0,1528.0,0.9,1.6,2.0,340000.0
-117.06,34.04,,2002.0,3,2.0,2.0,1837.0,0.8,1.1,1.8,400000.0
-117.05,32.55,557500.0,1999.75,18,11.0,9.0,1826.5,0.725,1.25,2.475,359166.6666666667
-117.05,32.56,430000.0,1984.0,7,6.0,6.0,1133.3333333333333,0.19999999999999998,0.8333333333333334,2.1333333333333333,221000.0
-117.05,32.57,498200.0,1984.0,25,17.0,14.0,1379.2857142857142,0.3,0.7285714285714285,1.885714285714286,325428.5714285714
